Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
4.110700000000000,2.682804929e-15,0.002529608,-6.31E-15,-2.14E-04,-6.31E-15,-2.14E-04,-1.97E-15,0.002047116
4.110800000000000,2.675980335e-15,0.00252967,-6.29E-15,-2.14E-04,-6.29E-15,-2.14E-04,-1.97E-15,0.002047166
4.110900000000000,2.662826115e-15,0.002529733,-6.26E-15,-2.14E-04,-6.26E-15,-2.14E-04,-1.97E-15,0.002047216
4.111000000000001,2.656724087e-15,0.002529795,-6.23E-15,-2.14E-04,-6.23E-15,-2.14E-04,-1.97E-15,0.002047266
4.111100000000000,2.651728904e-15,0.002529857,-6.20E-15,-2.14E-04,-6.20E-15,-2.14E-04,-1.97E-15,0.002047317
4.111200000000000,2.641223928e-15,0.00252992,-6.17E-15,-2.14E-04,-6.17E-15,-2.14E-04,-1.97E-15,0.002047367
4.111300000000000,2.629379236e-15,0.002529982,-6.14E-15,-2.14E-04,-6.14E-15,-2.14E-04,-1.97E-15,0.002047417
4.111400000000001,2.618287296e-15,0.002530045,-6.11E-15,-2.14E-04,-6.11E-15,-2.14E-04,-1.97E-15,0.002047467
4.111500000000000,2.608511592e-15,0.002530107,-6.08E-15,-2.14E-04,-6.08E-15,-2.14E-04,-1.97E-15,0.002047517
4.111600000000000,2.602871468e-15,0.002530169,-6.04E-15,-2.14E-04,-6.04E-15,-2.14E-04,-1.97E-15,0.002047568
4.111700000000000,2.586038302e-15,0.002530232,-6.01E-15,-2.14E-04,-6.01E-15,-2.14E-04,-1.97E-15,0.002047618
4.111800000000001,2.578139924e-15,0.002530294,-5.97E-15,-2.14E-04,-5.97E-15,-2.14E-04,-1.97E-15,0.002047668
4.111900000000000,2.566231984e-15,0.002530356,-5.93E-15,-2.14E-04,-5.93E-15,-2.14E-04,-1.97E-15,0.002047718
4.112000000000000,2.553457254e-15,0.002530419,-5.89E-15,-2.14E-04,-5.89E-15,-2.14E-04,-1.97E-15,0.002047769
4.112100000000000,2.546376793e-15,0.002530481,-5.85E-15,-2.14E-04,-5.85E-15,-2.14E-04,-1.97E-15,0.002047819
4.112200000000001,2.533344278e-15,0.002530544,-5.81E-15,-2.14E-04,-5.81E-15,-2.14E-04,-1.97E-15,0.002047869
4.112300000000000,2.521480899e-15,0.002530606,-5.77E-15,-2.14E-04,-5.77E-15,-2.14E-04,-1.97E-15,0.002047919
4.112400000000000,2.506434020e-15,0.002530668,-5.73E-15,-2.14E-04,-5.73E-15,-2.14E-04,-1.97E-15,0.002047969
4.112500000000000,2.494038301e-15,0.002530731,-5.69E-15,-2.14E-04,-5.69E-15,-2.14E-04,-1.98E-15,0.00204802
4.112600000000000,2.482698159e-15,0.002530793,-5.64E-15,-2.14E-04,-5.64E-15,-2.14E-04,-1.97E-15,0.00204807
4.112700000000000,2.467213333e-15,0.002530856,-5.60E-15,-2.14E-04,-5.60E-15,-2.14E-04,-1.98E-15,0.00204812
4.112800000000000,2.452184182e-15,0.002530918,-5.55E-15,-2.14E-04,-5.55E-15,-2.14E-04,-1.98E-15,0.00204817
4.112900000000001,2.443323663e-15,0.00253098,-5.51E-15,-2.14E-04,-5.51E-15,-2.14E-04,-1.97E-15,0.002048221
4.113000000000000,2.428429155e-15,0.002531043,-5.46E-15,-2.14E-04,-5.46E-15,-2.14E-04,-1.97E-15,0.002048271
4.113100000000000,2.415787630e-15,0.002531105,-5.41E-15,-2.14E-04,-5.41E-15,-2.14E-04,-1.98E-15,0.002048321
4.113200000000000,2.396873497e-15,0.002531167,-5.36E-15,-2.14E-04,-5.36E-15,-2.14E-04,-1.98E-15,0.002048371
4.113300000000001,2.382981859e-15,0.00253123,-5.32E-15,-2.14E-04,-5.32E-15,-2.14E-04,-1.98E-15,0.002048422
4.113400000000000,2.370072487e-15,0.002531292,-5.27E-15,-2.14E-04,-5.27E-15,-2.14E-04,-1.98E-15,0.002048472
4.113500000000000,2.351087918e-15,0.002531355,-5.21E-15,-2.14E-04,-5.21E-15,-2.14E-04,-1.98E-15,0.002048522
4.113600000000000,2.338497663e-15,0.002531417,-5.16E-15,-2.14E-04,-5.16E-15,-2.14E-04,-1.98E-15,0.002048572
4.113700000000001,2.324749292e-15,0.002531479,-5.11E-15,-2.14E-04,-5.11E-15,-2.14E-04,-1.98E-15,0.002048622
4.113800000000000,2.311631966e-15,0.002531542,-5.06E-15,-2.14E-04,-5.06E-15,-2.14E-04,-1.98E-15,0.002048673
4.113900000000000,2.293877866e-15,0.002531604,-5.00E-15,-2.14E-04,-5.00E-15,-2.14E-04,-1.98E-15,0.002048723
4.114000000000000,2.276094537e-15,0.002531667,-4.95E-15,-2.14E-04,-4.95E-15,-2.14E-04,-1.98E-15,0.002048773
4.114100000000001,2.259623133e-15,0.002531729,-4.89E-15,-2.14E-04,-4.89E-15,-2.14E-04,-1.98E-15,0.002048823
4.114200000000000,2.244307448e-15,0.002531791,-4.84E-15,-2.14E-04,-4.84E-15,-2.14E-04,-1.98E-15,0.002048874
4.114300000000000,2.230563389e-15,0.002531854,-4.78E-15,-2.14E-04,-4.78E-15,-2.14E-04,-1.98E-15,0.002048924
4.114400000000000,2.211101104e-15,0.002531916,-4.72E-15,-2.14E-04,-4.72E-15,-2.14E-04,-1.98E-15,0.002048974
4.114500000000000,2.194091610e-15,0.002531978,-4.67E-15,-2.14E-04,-4.67E-15,-2.14E-04,-1.98E-15,0.002049024
4.114600000000000,2.176646564e-15,0.002532041,-4.61E-15,-2.14E-04,-4.61E-15,-2.14E-04,-1.98E-15,0.002049075
4.114700000000000,2.159698880e-15,0.002532103,-4.55E-15,-2.14E-04,-4.55E-15,-2.14E-04,-1.98E-15,0.002049125
4.114800000000001,2.144781373e-15,0.002532166,-4.49E-15,-2.14E-04,-4.49E-15,-2.14E-04,-1.98E-15,0.002049175
4.114900000000000,2.123562988e-15,0.002532228,-4.43E-15,-2.14E-04,-4.43E-15,-2.14E-04,-1.98E-15,0.002049225
4.115000000000000,2.112483026e-15,0.00253229,-4.37E-15,-2.14E-04,-4.37E-15,-2.14E-04,-1.98E-15,0.002049275
4.115100000000000,2.090696364e-15,0.002532353,-4.31E-15,-2.14E-04,-4.31E-15,-2.14E-04,-1.98E-15,0.002049326
4.115200000000001,2.075626006e-15,0.002532415,-4.24E-15,-2.14E-04,-4.24E-15,-2.14E-04,-1.98E-15,0.002049376
4.115300000000000,2.056295968e-15,0.002532478,-4.18E-15,-2.14E-04,-4.18E-15,-2.14E-04,-1.98E-15,0.002049426
4.115400000000000,2.037986528e-15,0.00253254,-4.12E-15,-2.14E-04,-4.12E-15,-2.14E-04,-1.98E-15,0.002049476
4.115500000000000,2.019050833e-15,0.002532602,-4.06E-15,-2.14E-04,-4.06E-15,-2.14E-04,-1.98E-15,0.002049527
4.115600000000001,2.002439995e-15,0.002532665,-3.99E-15,-2.14E-04,-3.99E-15,-2.14E-04,-1.98E-15,0.002049577
4.115700000000000,1.985444875e-15,0.002532727,-3.93E-15,-2.14E-04,-3.93E-15,-2.14E-04,-1.98E-15,0.002049627
4.115800000000000,1.966988335e-15,0.002532789,-3.86E-15,-2.14E-04,-3.86E-15,-2.14E-04,-1.98E-15,0.002049677
4.115900000000000,1.946817380e-15,0.002532852,-3.80E-15,-2.14E-04,-3.80E-15,-2.14E-04,-1.98E-15,0.002049727
