Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33]
0.23,-1.25E-06,-1.045920925,1.2502934905e-6,1.04607163,-7.24E-14,-4.53E-06,1.2502934905e-6,1.04607163,-1.25E-06,-1.045920736,3.868689884e-14,-7.75E-06,-7.24E-14,-4.53E-06,3.868688597e-14,-7.75E-06,1.761626994e-14,2.0544481426e-4
0.2305,-1.31E-06,-1.043654442,1.3059557793e-6,1.043805475,-4.20E-14,-4.54E-06,1.3059557793e-6,1.043805475,-1.31E-06,-1.043654252,6.562949294e-15,-7.76E-06,-4.20E-14,-4.54E-06,6.562955692e-15,-7.76E-06,1.854758042e-14,2.0589147181e-4
0.231,-1.36E-06,-1.041397742,1.3610039718e-6,1.041549102,-9.57E-15,-4.55E-06,1.3610039718e-6,1.041549102,-1.36E-06,-1.041397552,-2.76E-14,-7.78E-06,-9.57E-15,-4.55E-06,-2.76E-14,-7.78E-06,1.947659475e-14,2.0633812961e-4
0.2315,-1.42E-06,-1.039150761,1.4154431116e-6,1.039302449,2.484783341e-14,-4.56E-06,1.4154431116e-6,1.039302449,-1.42E-06,-1.039150571,-6.38E-14,-7.80E-06,2.484770613e-14,-4.56E-06,-6.38E-14,-7.80E-06,2.040288611e-14,2.0678478766e-4
0.232,-1.47E-06,-1.036913437,1.4692781055e-6,1.037065453,6.126138999e-14,-4.57E-06,1.4692781055e-6,1.037065453,-1.47E-06,-1.036913246,-1.02E-13,-7.81E-06,6.126145029e-14,-4.57E-06,-1.02E-13,-7.81E-06,2.132717973e-14,2.0723144596e-4
0.2325,-1.52E-06,-1.034685708,1.5225138264e-6,1.034838052,9.964704446e-14,-4.58E-06,1.5225138264e-6,1.034838052,-1.52E-06,-1.034685517,-1.42E-13,-7.83E-06,9.964696878e-14,-4.58E-06,-1.42E-13,-7.83E-06,2.224908799e-14,2.0767810451e-4
0.233,-1.57E-06,-1.032467512,1.5751551275e-6,1.032620183,1.399868049e-13,-4.59E-06,1.5751551275e-6,1.032620183,-1.57E-06,-1.032467321,-1.84E-13,-7.85E-06,1.399869189e-13,-4.59E-06,-1.84E-13,-7.85E-06,2.317382612e-14,2.0812476332e-4
0.2335,-1.63E-06,-1.030258788,1.6272067752e-6,1.030411787,1.822629739e-13,-4.60E-06,1.6272067752e-6,1.030411787,-1.63E-06,-1.030258596,-2.28E-13,-7.87E-06,1.822628257e-13,-4.60E-06,-2.28E-13,-7.87E-06,2.409439939e-14,2.0857142237e-4
0.234,-1.68E-06,-1.028059476,1.6786736035e-6,1.028212802,2.264559205e-13,-4.61E-06,1.6786736034e-6,1.028212802,-1.68E-06,-1.028059284,-2.74E-13,-7.88E-06,2.264558935e-13,-4.61E-06,-2.74E-13,-7.88E-06,2.500495346e-14,2.0901808168e-4
0.2345,-1.73E-06,-1.025869515,1.7295603101e-6,1.02602317,2.725477972e-13,-4.62E-06,1.7295603101e-6,1.02602317,-1.73E-06,-1.025869323,-3.22E-13,-7.90E-06,2.725477637e-13,-4.62E-06,-3.22E-13,-7.90E-06,2.592297450e-14,2.0946474124e-4
0.235,-1.78E-06,-1.023688847,1.7798715517e-6,1.023842829,3.205207206e-13,-4.63E-06,1.7798715517e-6,1.023842829,-1.78E-06,-1.023688654,-3.72E-13,-7.92E-06,3.205206753e-13,-4.63E-06,-3.72E-13,-7.92E-06,2.683487648e-14,2.0991140106e-4
0.2355,-1.83E-06,-1.021517411,1.8296119141e-6,1.021671721,3.703549808e-13,-4.64E-06,1.8296119141e-6,1.021671721,-1.83E-06,-1.021517218,-4.23E-13,-7.93E-06,3.703550296e-13,-4.64E-06,-4.23E-13,-7.93E-06,2.774598183e-14,2.1035806113e-4
0.236,-1.88E-06,-1.019355151,1.8787861195e-6,1.019509788,4.220337641e-13,-4.65E-06,1.8787861195e-6,1.019509788,-1.88E-06,-1.019354957,-4.77E-13,-7.95E-06,4.220337419e-13,-4.65E-06,-4.77E-13,-7.95E-06,2.865385887e-14,2.1080472146e-4
0.2365,-1.93E-06,-1.017202007,1.9273986265e-6,1.017356972,4.755385589e-13,-4.66E-06,1.9273986265e-6,1.017356972,-1.93E-06,-1.017201813,-5.32E-13,-7.97E-06,4.755385376e-13,-4.66E-06,-5.32E-13,-7.97E-06,2.956053893e-14,2.1125138205e-4
0.237,-1.97E-06,-1.015057922,1.9754539492e-6,1.015213215,5.308509566e-13,-4.67E-06,1.9754539492e-6,1.015213215,-1.98E-06,-1.015057728,-5.89E-13,-7.98E-06,5.308508906e-13,-4.67E-06,-5.89E-13,-7.98E-06,3.046475000e-14,2.1169804289e-4
0.2375,-2.02E-06,-1.012922839,2.0229566234e-6,1.01307846,5.879518337e-13,-4.68E-06,2.0229566234e-6,1.01307846,-2.02E-06,-1.012922644,-6.48E-13,-8.00E-06,5.879518333e-13,-4.68E-06,-6.48E-13,-8.00E-06,3.136524085e-14,2.1214470398e-4
0.238,-2.07E-06,-1.010796702,2.0699110709e-6,1.01095265,6.468247509e-13,-4.69E-06,2.0699110709e-6,1.01095265,-2.07E-06,-1.010796507,-7.09E-13,-8.02E-06,6.468247484e-13,-4.69E-06,-7.09E-13,-8.02E-06,3.226409854e-14,2.1259136534e-4
0.2385,-2.12E-06,-1.008679455,2.1163215793e-6,1.00883573,7.074508633e-13,-4.70E-06,2.1163215793e-6,1.00883573,-2.12E-06,-1.008679259,-7.71E-13,-8.03E-06,7.074508902e-13,-4.70E-06,-7.71E-13,-8.03E-06,3.315792000e-14,2.1303802695e-4
0.239,-2.16E-06,-1.006571041,2.1621926414e-6,1.006727644,7.698127274e-13,-4.71E-06,2.1621926414e-6,1.006727644,-2.16E-06,-1.006570845,-8.36E-13,-8.05E-06,7.698126923e-13,-4.71E-06,-8.36E-13,-8.05E-06,3.405550114e-14,2.1348468882e-4
0.2395,-2.21E-06,-1.004471406,2.2075285264e-6,1.004628337,8.338919387e-13,-4.72E-06,2.2075285264e-6,1.004628337,-2.21E-06,-1.00447121,-9.01E-13,-8.07E-06,8.338918479e-13,-4.72E-06,-9.01E-13,-8.07E-06,3.494569107e-14,2.1393135095e-4
0.24,-2.25E-06,-1.002380495,2.2523334919e-6,1.002537754,8.996708836e-13,-4.73E-06,2.2523334919e-6,1.002537754,-2.25E-06,-1.002380298,-9.69E-13,-8.08E-06,8.996709486e-13,-4.73E-06,-9.69E-13,-8.08E-06,3.583401948e-14,2.1437801334e-4
0.2405,-2.30E-06,-1.000298254,2.2966118659e-6,1.00045584,9.671321612e-13,-4.74E-06,2.2966118659e-6,1.00045584,-2.30E-06,-1.000298057,-1.04E-12,-8.10E-06,9.671322280e-13,-4.74E-06,-1.04E-12,-8.10E-06,3.672047693e-14,2.1482467599e-4
0.241,-2.34E-06,-0.99822463,2.3403677724e-6,0.998382543,1.036257748e-12,-4.75E-06,2.3403677724e-6,0.998382543,-2.34E-06,-0.998224432,-1.11E-12,-8.12E-06,1.036257682e-12,-4.75E-06,-1.11E-12,-8.12E-06,3.760398277e-14,2.1527133890e-4
0.2415,-2.38E-06,-0.996159567,2.3836054378e-6,0.996317809,1.107028727e-12,-4.76E-06,2.3836054378e-6,0.996317809,-2.38E-06,-0.996159369,-1.18E-12,-8.13E-06,1.107028637e-12,-4.76E-06,-1.18E-12,-8.13E-06,3.848346261e-14,2.1571800207e-4
0.242,-2.43E-06,-0.994103015,2.4263289525e-6,0.994261584,1.179429638e-12,-4.77E-06,2.4263289525e-6,0.994261584,-2.43E-06,-0.994102816,-1.26E-12,-8.15E-06,1.179429583e-12,-4.77E-06,-1.26E-12,-8.15E-06,3.936564806e-14,2.1616466551e-4
0.2425,-2.47E-06,-0.99205492,2.4685424401e-6,0.992213816,1.253440626e-12,-4.78E-06,2.4685424400e-6,0.992213816,-2.47E-06,-0.992054721,-1.33E-12,-8.17E-06,1.253440569e-12,-4.78E-06,-1.33E-12,-8.17E-06,4.024508102e-14,2.1661132920e-4
0.243,-2.51E-06,-0.99001523,2.5102499302e-6,0.990174454,1.329045958e-12,-4.79E-06,2.5102499302e-6,0.990174454,-2.51E-06,-0.990015031,-1.41E-12,-8.19E-06,1.329046026e-12,-4.79E-06,-1.41E-12,-8.19E-06,4.111519536e-14,2.1705799316e-4
0.2435,-2.55E-06,-0.987983894,2.5514555411e-6,0.988143446,1.406228320e-12,-4.80E-06,2.5514555411e-6,0.988143446,-2.55E-06,-0.987983694,-1.49E-12,-8.20E-06,1.406228261e-12,-4.80E-06,-1.49E-12,-8.20E-06,4.198836388e-14,2.1750465739e-4
0.244,-2.59E-06,-0.98596086,2.5921632087e-6,0.98612074,1.484968776e-12,-4.80E-06,2.5921632087e-6,0.98612074,-2.59E-06,-0.98596066,-1.57E-12,-8.22E-06,1.484968812e-12,-4.80E-06,-1.57E-12,-8.22E-06,4.285695773e-14,2.1795132187e-4
0.2445,-2.63E-06,-0.983946079,2.6323769423e-6,0.984106286,1.565251174e-12,-4.81E-06,2.6323769423e-6,0.984106286,-2.63E-06,-0.983945878,-1.65E-12,-8.24E-06,1.565251143e-12,-4.81E-06,-1.65E-12,-8.24E-06,4.372560779e-14,2.1839798662e-4
0.245,-2.67E-06,-0.981939498,2.6721005775e-6,0.982100033,1.647056633e-12,-4.82E-06,2.6721005775e-6,0.982100033,-2.67E-06,-0.981939297,-1.73E-12,-8.25E-06,1.647056616e-12,-4.82E-06,-1.73E-12,-8.25E-06,4.458674046e-14,2.1884465164e-4
0.2455,-2.71E-06,-0.979941069,2.7113380632e-6,0.980101932,1.730369485e-12,-4.83E-06,2.7113380632e-6,0.980101932,-2.71E-06,-0.979940868,-1.82E-12,-8.27E-06,1.730369537e-12,-4.83E-06,-1.82E-12,-8.27E-06,4.544503217e-14,2.1929131692e-4
0.246,-2.75E-06,-0.977950742,2.7500932962e-6,0.978111932,1.815172621e-12,-4.84E-06,2.7500932962e-6,0.978111932,-2.75E-06,-0.97795054,-1.91E-12,-8.29E-06,1.815172703e-12,-4.84E-06,-1.91E-12,-8.29E-06,4.630961907e-14,2.1973798247e-4
0.2465,-2.79E-06,-0.975968468,2.7883700355e-6,0.976129985,1.901447052e-12,-4.85E-06,2.7883700355e-6,0.976129985,-2.79E-06,-0.975968265,-1.99E-12,-8.30E-06,1.901447059e-12,-4.85E-06,-1.99E-12,-8.30E-06,4.716299150e-14,2.2018464829e-4
0.247,-2.83E-06,-0.973994197,2.8261721255e-6,0.974156043,1.989177434e-12,-4.86E-06,2.8261721255e-6,0.974156043,-2.83E-06,-0.973993995,-2.08E-12,-8.32E-06,1.989177453e-12,-4.86E-06,-2.08E-12,-8.32E-06,4.801546344e-14,2.2063131437e-4
0.2475,-2.86E-06,-0.972027883,2.8635033242e-6,0.972190055,2.078346234e-12,-4.87E-06,2.8635033242e-6,0.972190055,-2.86E-06,-0.972027679,-2.18E-12,-8.34E-06,2.078346203e-12,-4.87E-06,-2.18E-12,-8.34E-06,4.886401358e-14,2.2107798072e-4
0.248,-2.90E-06,-0.970069476,2.9003673438e-6,0.970231976,2.168935964e-12,-4.88E-06,2.9003673438e-6,0.970231976,-2.90E-06,-0.970069272,-2.27E-12,-8.35E-06,2.168936050e-12,-4.88E-06,-2.27E-12,-8.35E-06,4.971676393e-14,2.2152464734e-4
0.2485,-2.94E-06,-0.968118929,2.9367679565e-6,0.968281757,2.260929883e-12,-4.89E-06,2.9367679565e-6,0.968281757,-2.94E-06,-0.968118725,-2.36E-12,-8.37E-06,2.260930063e-12,-4.89E-06,-2.36E-12,-8.37E-06,5.055963634e-14,2.2197131422e-4
0.249,-2.97E-06,-0.966176194,2.9727087298e-6,0.96633935,2.354311816e-12,-4.90E-06,2.9727087298e-6,0.96633935,-2.97E-06,-0.96617599,-2.46E-12,-8.39E-06,2.354311782e-12,-4.90E-06,-2.46E-12,-8.39E-06,5.140080042e-14,2.2241798138e-4
0.2495,-3.01E-06,-0.964241226,3.0081933716e-6,0.96440471,2.449063286e-12,-4.91E-06,3.0081933716e-6,0.96440471,-3.01E-06,-0.964241022,-2.55E-12,-8.40E-06,2.449063362e-12,-4.91E-06,-2.55E-12,-8.40E-06,5.223956615e-14,2.2286464881e-4
0.25,-3.04E-06,-0.962313978,3.0432254684e-6,0.962477789,2.545168851e-12,-4.92E-06,3.0432254684e-6,0.962477789,-3.04E-06,-0.962313773,-2.65E-12,-8.42E-06,2.545168884e-12,-4.92E-06,-2.65E-12,-8.42E-06,5.307747277e-14,2.2331131651e-4
0.2505,-3.08E-06,-0.960394403,3.0778086116e-6,0.960558542,2.642612061e-12,-4.93E-06,3.0778086116e-6,0.960558542,-3.08E-06,-0.960394198,-2.75E-12,-8.44E-06,2.642612076e-12,-4.93E-06,-2.75E-12,-8.44E-06,5.390831255e-14,2.2375798447e-4
0.251,-3.11E-06,-0.958482456,3.1119462737e-6,0.958646923,2.741374444e-12,-4.94E-06,3.1119462737e-6,0.958646923,-3.11E-06,-0.95848225,-2.85E-12,-8.46E-06,2.741374352e-12,-4.94E-06,-2.85E-12,-8.46E-06,5.473702148e-14,2.2420465271e-4
0.2515,-3.14E-06,-0.956578092,3.1456421003e-6,0.956742886,2.841441325e-12,-4.95E-06,3.1456421003e-6,0.956742886,-3.15E-06,-0.956577885,-2.95E-12,-8.47E-06,2.841441399e-12,-4.95E-06,-2.95E-12,-8.47E-06,5.556854000e-14,2.2465132123e-4
0.252,-3.18E-06,-0.954681265,3.1788995112e-6,0.954846386,2.942794994e-12,-4.96E-06,3.1788995112e-6,0.954846386,-3.18E-06,-0.954681058,-3.06E-12,-8.49E-06,2.942794968e-12,-4.96E-06,-3.06E-12,-8.49E-06,5.639229456e-14,2.2509799001e-4
0.2525,-3.21E-06,-0.95279193,3.2117219900e-6,0.95295738,3.045418183e-12,-4.97E-06,3.2117219900e-6,0.95295738,-3.21E-06,-0.952791723,-3.16E-12,-8.51E-06,3.045418201e-12,-4.97E-06,-3.16E-12,-8.51E-06,5.721549687e-14,2.2554465907e-4
0.253,-3.24E-06,-0.950910045,3.2441129233e-6,0.951075822,3.149296143e-12,-4.98E-06,3.2441129233e-6,0.951075822,-3.24E-06,-0.950909837,-3.27E-12,-8.52E-06,3.149296267e-12,-4.98E-06,-3.27E-12,-8.52E-06,5.803206274e-14,2.2599132840e-4
0.2535,-3.28E-06,-0.949035564,3.2760758034e-6,0.949201668,3.254411701e-12,-4.99E-06,3.2760758034e-6,0.949201668,-3.28E-06,-0.949035356,-3.37E-12,-8.54E-06,3.254411802e-12,-4.99E-06,-3.37E-12,-8.54E-06,5.884703008e-14,2.2643799801e-4
0.254,-3.31E-06,-0.947168444,3.3076138905e-6,0.947334876,3.360748027e-12,-5.00E-06,3.3076138905e-6,0.947334876,-3.31E-06,-0.947168235,-3.48E-12,-8.56E-06,3.360748050e-12,-5.00E-06,-3.48E-12,-8.56E-06,5.966324866e-14,2.2688466789e-4
0.2545,-3.34E-06,-0.945308641,3.3387306774e-6,0.945475401,3.468289665e-12,-5.01E-06,3.3387306773e-6,0.945475401,-3.34E-06,-0.945308433,-3.59E-12,-8.57E-06,3.468289651e-12,-5.01E-06,-3.59E-12,-8.57E-06,6.047024685e-14,2.2733133805e-4
0.255,-3.37E-06,-0.943456114,3.3694293476e-6,0.943623202,3.577019300e-12,-5.02E-06,3.3694293476e-6,0.943623202,-3.37E-06,-0.943455905,-3.70E-12,-8.59E-06,3.577019267e-12,-5.02E-06,-3.70E-12,-8.59E-06,6.127759036e-14,2.2777800848e-4
0.2555,-3.40E-06,-0.941610819,3.3997132524e-6,0.941778234,3.686921222e-12,-5.03E-06,3.3997132524e-6,0.941778234,-3.40E-06,-0.941610609,-3.81E-12,-8.61E-06,3.686921111e-12,-5.03E-06,-3.81E-12,-8.61E-06,6.208040614e-14,2.2822467919e-4
0.256,-3.43E-06,-0.939772714,3.4295856346e-6,0.939940457,3.797980151e-12,-5.04E-06,3.4295856346e-6,0.939940457,-3.43E-06,-0.939772504,-3.93E-12,-8.62E-06,3.797980056e-12,-5.04E-06,-3.93E-12,-8.62E-06,6.288051446e-14,2.2867135017e-4
0.2565,-3.46E-06,-0.937941757,3.4590497859e-6,0.938109827,3.910177429e-12,-5.05E-06,3.4590497859e-6,0.938109827,-3.46E-06,-0.937941546,-4.04E-12,-8.64E-06,3.910177327e-12,-5.05E-06,-4.04E-12,-8.64E-06,6.367755945e-14,2.2911802144e-4
0.257,-3.49E-06,-0.936117907,3.4881088444e-6,0.936286305,4.023499488e-12,-5.06E-06,3.4881088444e-6,0.936286305,-3.49E-06,-0.936117696,-4.16E-12,-8.66E-06,4.023499339e-12,-5.06E-06,-4.16E-12,-8.66E-06,6.447339893e-14,2.2956469298e-4
0.2575,-3.52E-06,-0.934301122,3.5167660880e-6,0.934469847,4.137928484e-12,-5.07E-06,3.5167660880e-6,0.934469847,-3.52E-06,-0.93430091,-4.27E-12,-8.67E-06,4.137928563e-12,-5.07E-06,-4.27E-12,-8.67E-06,6.526660286e-14,2.3001136480e-4
0.258,-3.54E-06,-0.932491361,3.5450245927e-6,0.932660414,4.253451343e-12,-5.08E-06,3.5450245927e-6,0.932660414,-3.54E-06,-0.932491149,-4.39E-12,-8.69E-06,4.253451406e-12,-5.08E-06,-4.39E-12,-8.69E-06,6.605463773e-14,2.3045803690e-4
0.2585,-3.57E-06,-0.930688584,3.5728875793e-6,0.930857964,4.370048964e-12,-5.09E-06,3.5728875793e-6,0.930857964,-3.57E-06,-0.930688371,-4.51E-12,-8.71E-06,4.370048880e-12,-5.09E-06,-4.51E-12,-8.71E-06,6.683611343e-14,2.3090470928e-4
0.259,-3.60E-06,-0.92889275,3.6003580823e-6,0.929062458,4.487707206e-12,-5.10E-06,3.6003580823e-6,0.929062458,-3.60E-06,-0.928892537,-4.63E-12,-8.72E-06,4.487707184e-12,-5.10E-06,-4.63E-12,-8.72E-06,6.761855506e-14,2.3135138194e-4
0.2595,-3.63E-06,-0.927103819,3.6274392233e-6,0.927273855,4.606410143e-12,-5.11E-06,3.6274392233e-6,0.927273855,-3.63E-06,-0.927103606,-4.75E-12,-8.74E-06,4.606410212e-12,-5.11E-06,-4.75E-12,-8.74E-06,6.840172159e-14,2.3179805488e-4
0.26,-3.65E-06,-0.925321752,3.6541340447e-6,0.925492116,4.726140680e-12,-5.12E-06,3.6541340447e-6,0.925492116,-3.65E-06,-0.925321539,-4.87E-12,-8.76E-06,4.726140761e-12,-5.12E-06,-4.87E-12,-8.76E-06,6.917429552e-14,2.3224472810e-4
0.2605,-3.68E-06,-0.92354651,3.6804455760e-6,0.923717201,4.846884546e-12,-5.13E-06,3.6804455760e-6,0.923717201,-3.68E-06,-0.923546296,-4.99E-12,-8.78E-06,4.846884650e-12,-5.13E-06,-4.99E-12,-8.78E-06,6.994941733e-14,2.3269140161e-4
0.261,-3.71E-06,-0.921778052,3.7063768250e-6,0.921949071,4.968624950e-12,-5.14E-06,3.7063768250e-6,0.921949071,-3.71E-06,-0.921777838,-5.12E-12,-8.79E-06,4.968625004e-12,-5.14E-06,-5.12E-12,-8.79E-06,7.071692301e-14,2.3313807539e-4
0.2615,-3.73E-06,-0.920016341,3.7319308450e-6,0.920187688,5.091347616e-12,-5.15E-06,3.7319308450e-6,0.920187688,-3.73E-06,-0.920016126,-5.24E-12,-8.81E-06,5.091347601e-12,-5.15E-06,-5.24E-12,-8.81E-06,7.148444962e-14,2.3358474946e-4
0.262,-3.76E-06,-0.918261338,3.7571105404e-6,0.918433012,5.215036563e-12,-5.16E-06,3.7571105404e-6,0.918433012,-3.76E-06,-0.918261123,-5.37E-12,-8.83E-06,5.215036590e-12,-5.16E-06,-5.37E-12,-8.83E-06,7.224521124e-14,2.3403142382e-4
0.2625,-3.78E-06,-0.916513004,3.7819188350e-6,0.916685006,5.339675325e-12,-5.17E-06,3.7819188350e-6,0.916685006,-3.78E-06,-0.916512788,-5.49E-12,-8.84E-06,5.339675275e-12,-5.17E-06,-5.49E-12,-8.84E-06,7.300466401e-14,2.3447809845e-4
0.263,-3.81E-06,-0.914771302,3.8063586563e-6,0.914943632,5.465249151e-12,-5.18E-06,3.8063586563e-6,0.914943632,-3.81E-06,-0.914771086,-5.62E-12,-8.86E-06,5.465249218e-12,-5.18E-06,-5.62E-12,-8.86E-06,7.376052100e-14,2.3492477337e-4
0.2635,-3.83E-06,-0.913036194,3.8304329504e-6,0.913208851,5.591743767e-12,-5.19E-06,3.8304329504e-6,0.913208851,-3.83E-06,-0.913035977,-5.75E-12,-8.88E-06,5.591743690e-12,-5.19E-06,-5.75E-12,-8.88E-06,7.451605726e-14,2.3537144858e-4
0.264,-3.85E-06,-0.911307642,3.8541445045e-6,0.911480627,5.719142791e-12,-5.20E-06,3.8541445045e-6,0.911480627,-3.85E-06,-0.911307426,-5.88E-12,-8.89E-06,5.719142831e-12,-5.20E-06,-5.88E-12,-8.89E-06,7.526236075e-14,2.3581812407e-4
0.2645,-3.88E-06,-0.909585611,3.8774961937e-6,0.909758923,5.847430010e-12,-5.21E-06,3.8774961937e-6,0.909758923,-3.88E-06,-0.909585393,-6.01E-12,-8.91E-06,5.847430032e-12,-5.21E-06,-6.01E-12,-8.91E-06,7.601054390e-14,2.3626479985e-4
0.265,-3.90E-06,-0.907870062,3.9004908910e-6,0.908043702,5.976591513e-12,-5.22E-06,3.9004908910e-6,0.908043702,-3.90E-06,-0.907869844,-6.14E-12,-8.93E-06,5.976591607e-12,-5.22E-06,-6.14E-12,-8.93E-06,7.674839760e-14,2.3671147592e-4
0.2655,-3.92E-06,-0.906160959,3.9231312999e-6,0.906334927,6.106611983e-12,-5.23E-06,3.9231312999e-6,0.906334927,-3.92E-06,-0.906160741,-6.27E-12,-8.94E-06,6.106612004e-12,-5.23E-06,-6.27E-12,-8.94E-06,7.749263372e-14,2.3715815227e-4
0.266,-3.94E-06,-0.904458266,3.9454202859e-6,0.904632562,6.237476030e-12,-5.24E-06,3.9454202859e-6,0.904632562,-3.94E-06,-0.904458048,-6.41E-12,-8.96E-06,6.237476048e-12,-5.24E-06,-6.41E-12,-8.96E-06,7.822776551e-14,2.3760482891e-4
0.2665,-3.97E-06,-0.902761948,3.9673605535e-6,0.902936571,6.369167841e-12,-5.25E-06,3.9673605535e-6,0.902936571,-3.97E-06,-0.902761729,-6.54E-12,-8.98E-06,6.369167809e-12,-5.25E-06,-6.54E-12,-8.98E-06,7.895943272e-14,2.3805150584e-4
0.267,-3.99E-06,-0.901071967,3.9889548988e-6,0.901246918,6.501673820e-12,-5.26E-06,3.9889548988e-6,0.901246918,-3.99E-06,-0.901071748,-6.67E-12,-8.99E-06,6.501673725e-12,-5.26E-06,-6.67E-12,-8.99E-06,7.968886452e-14,2.3849818306e-4
0.2675,-4.01E-06,-0.89938829,4.0102059613e-6,0.899563569,6.634978092e-12,-5.27E-06,4.0102059613e-6,0.899563569,-4.01E-06,-0.899388071,-6.81E-12,-9.01E-06,6.634978123e-12,-5.27E-06,-6.81E-12,-9.01E-06,8.041840606e-14,2.3894486057e-4
0.268,-4.03E-06,-0.897710881,4.0311164999e-6,0.897886487,6.769066493e-12,-5.28E-06,4.0311164999e-6,0.897886487,-4.03E-06,-0.897710661,-6.95E-12,-9.03E-06,6.769066488e-12,-5.28E-06,-6.95E-12,-9.03E-06,8.114378930e-14,2.3939153837e-4
