Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
8.522200000000000,-0.950752656,0.156996364,-0.013854479,-0.266888769,-0.013854479,-0.266888769,-0.961898212,-0.057708746
8.522220000000001,-0.953662056,0.212933327,-0.022964844,-0.211328566,-0.022964844,-0.211328566,-0.977139968,-3.22E-03
8.522240000000000,-0.950232784,0.269166065,-0.026013481,-0.154651629,-0.026013481,-0.154651629,-0.986205456,0.052962303
8.522260000000001,-0.938727371,0.330682977,-0.021073747,-0.092058177,-0.021073747,-0.092058177,-0.988466959,0.116138194
8.522271403449281,-0.930066974,0.361922274,-0.01588163,-0.059893743,-0.01588163,-0.059893743,-0.986841623,0.148843596
8.522280000000000,-0.922069021,0.385230811,-0.010473096,-0.035724844,-0.010473096,-0.035724844,-0.984114834,0.173585862
8.522300000000001,-0.898931404,0.437616355,0.006839331,0.019165919,0.006839331,0.019165919,-0.972898364,0.230335657
8.522302087326658,-0.896169887,0.442916242,0.009011059,0.024765837,0.009011059,0.024765837,-0.971348973,0.236170135
8.522320000000001,-0.870004555,0.486768662,0.030292804,0.0714679,0.030292804,0.0714679,-0.955260762,0.285179388
8.522332068120246,-0.850083462,0.514450497,0.047127492,0.10132547,0.047127492,0.10132547,-0.941749846,0.316869521
8.522340000000000,-0.83609549,0.53173203,0.059186988,0.120137057,0.059186988,0.120137057,-0.931786021,0.336996584
8.522360000000001,-0.798118409,0.57182293,0.092684339,0.164389367,0.092684339,0.164389367,-0.90322398,0.384911323
8.522361361940357,-0.79540882,0.574363559,0.095109715,0.167227248,0.095109715,0.167227248,-0.901115398,0.38801477
8.522380000000000,-0.757057625,0.606610436,0.129849308,0.203685379,0.129849308,0.203685379,-0.870449461,0.428281142
8.522389984528154,-0.735716304,0.621924225,0.149472156,0.22134543,0.149472156,0.22134543,-0.852802837,0.448095409
8.522400000000001,-0.713907806,0.635903351,0.169709458,0.237723969,0.169709458,0.237723969,-0.834400521,0.466697566
8.522417951264110,-0.674180926,0.657532169,0.206998935,0.263727718,0.206998935,0.263727718,-0.80002989,0.496803017
8.522420000000000,-0.669617343,0.659725609,0.211314761,0.266424035,0.211314761,0.266424035,-0.796017195,0.499974392
8.522440000000001,-0.625043909,0.678280209,0.253785981,0.289893395,0.253785981,0.289893395,-0.756189719,0.528121972
8.522445277176274,-0.613331524,0.682337905,0.265036527,0.295243395,0.265036527,0.295243395,-0.745543501,0.534712147
8.522460000000001,-0.580925391,0.691906743,0.29634842,0.30838958,0.29634842,0.30838958,-0.715720478,0.551311783
8.522471976948344,-0.554979122,0.69788459,0.321604978,0.317233452,0.321604978,0.317233452,-0.691469988,0.562943132
8.522480000000000,-0.537865893,0.701038046,0.338350692,0.322278074,0.338350692,0.322278074,-0.67530063,0.569836797
8.522498064927563,-0.500275629,0.705825933,0.375370504,0.331222288,0.375370504,0.331222288,-0.639310498,0.582871066
8.522500000000001,-0.49633448,0.706160364,0.379270396,0.331992667,0.379270396,0.331992667,-0.63550005,0.5840725
8.522520000000000,-0.456673325,0.707779792,0.418709687,0.338001029,0.418709687,0.338001029,-0.596767938,0.594442013
8.522523555132416,-0.449838094,0.70773927,0.42554207,0.338717235,0.42554207,0.338717235,-0.590022117,0.595914086
8.522540000000001,-0.419111856,0.706396162,0.456384039,0.340777054,0.456384039,0.340777054,-0.55944099,0.601387219
8.522548461260181,-0.403888503,0.705023468,0.471743037,0.341091088,0.471743037,0.341091088,-0.544133081,0.60340182
8.522560000000000,-0.383783913,0.702484339,0.492107177,0.340780283,0.492107177,0.340780283,-0.523756162,0.605346545
8.522572796694273,-0.362380209,0.698858978,0.513889301,0.339528202,0.513889301,0.339528202,-0.50185854,0.606508048
8.522580000000001,-0.350745604,0.696482132,0.525774578,0.338441845,0.525774578,0.338441845,-0.489865602,0.606739086
8.522596574511446,-0.325099084,0.69020693,0.552088344,0.335012388,0.552088344,0.335012388,-0.463200057,0.606227432
8.522600000000001,-0.319992305,0.688783622,0.557347226,0.33415591,0.557347226,0.33415591,-0.457851927,0.605954272
8.522619807488814,-0.291737959,0.679829145,0.586562654,0.328338667,0.586562654,0.328338667,-0.428023407,0.60337878
8.522620000000000,-0.291473865,0.679736626,0.586836709,0.328275481,0.586836709,0.328275481,-0.427742647,0.603346012
8.522640000000001,-0.26510758,0.669643131,0.614292204,0.321111376,0.614292204,0.321111376,-0.399523052,0.599230238
8.522642508110719,-0.261947919,0.66831688,0.61759531,0.320136296,0.61759531,0.320136296,-0.396115486,0.59862202
8.522660000000000,-0.240788858,0.658761662,0.639789568,0.312933428,0.639789568,0.312933428,-0.373147244,0.593884892
8.522664688575439,-0.235371583,0.656121048,0.645493383,0.310895276,0.645493383,0.310895276,-0.367223806,0.592480631
8.522680000000001,-0.218399696,0.647310832,0.663422472,0.303973079,0.663422472,0.303973079,-0.348547276,0.587551543
8.522686360801746,-0.211663339,0.64358019,0.670564634,0.300992054,0.670564634,0.300992054,-0.341082615,0.585364734
8.522700000000000,-0.197815214,0.63547345,0.685295422,0.294426772,0.685295422,0.294426772,-0.325640505,0.580437995
